departing_flights,Premium economy,12/30/2023,1/18/2024,7:40 AM,1:30 PM+1,Lufthansa Aeromexico,35 hr 50 min,2 stops,5391 kg CO2,+21% emissions,$10494,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,11:10 AM,1:30 PM+1,Lufthansa Aeromexico,32 hr 20 min,2 stops,5406 kg CO2,+22% emissions,$10494,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,7:00 AM,7:15 AM+1,Turkish Airlines,30 hr 15 min,1 stop,4899 kg CO2,+10% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,10:35 AM,7:15 AM+1,Turkish Airlines,26 hr 40 min,1 stop,4831 kg CO2,+9% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,2:30 PM,7:15 AM+1,Turkish Airlines,22 hr 45 min,1 stop,4836 kg CO2,+9% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:10 PM,7:15 AM+1,Turkish Airlines,19 hr 5 min,1 stop,5390 kg CO2,+21% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,10:45 AM,7:45 PM,Air Europa,15 hr,1 stop,3367 kg CO2,-24% emissions,$7519,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$7539,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:10 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr 35 min,2 stops,4645 kg CO2,Avg emissions,$7815,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:10 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr 35 min,2 stops,4551 kg CO2,Avg emissions,$8393,round trip,Milan Malpensa Airport,José Martí international Airport
best_departing_flights,Premium economy,12/31/2023,1/17/2024,6:10 PM,7:15 AM+1,Turkish Airlines,19 hr 5 min,1 stop,5390 kg CO2,+21% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
best_departing_flights,Premium economy,12/31/2023,1/17/2024,10:45 AM,7:45 PM,Air Europa,15 hr,1 stop,3367 kg CO2,-24% emissions,$6625,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/31/2023,1/17/2024,7:00 AM,7:15 AM+1,Turkish Airlines,30 hr 15 min,1 stop,4899 kg CO2,+10% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/31/2023,1/17/2024,10:35 AM,7:15 AM+1,Turkish Airlines,26 hr 40 min,1 stop,4831 kg CO2,+9% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/31/2023,1/17/2024,2:30 PM,7:15 AM+1,Turkish Airlines,22 hr 45 min,1 stop,4836 kg CO2,+9% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/31/2023,1/17/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$6645,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/31/2023,1/17/2024,4:55 PM,8:30 PM+1,KLM Air FranceOperated by KLM Cityhopper,33 hr 35 min,2 stops,4199 kg CO2,Avg emissions,$6707,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/31/2023,1/17/2024,4:55 PM,8:30 PM+1,KLM Air FranceOperated by KLM Cityhopper,33 hr 35 min,2 stops,4199 kg CO2,Avg emissions,$6707,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/31/2023,1/17/2024,4:55 PM,8:30 PM+1,KLM Air FranceOperated by KLM Cityhopper,33 hr 35 min,2 stops,4227 kg CO2,Avg emissions,$6707,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/31/2023,1/17/2024,6:10 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr 35 min,2 stops,4645 kg CO2,Avg emissions,$7815,round trip,Milan Malpensa Airport,José Martí international Airport
